Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,C (all),FV,RH,RL,RM,Grvl,Pave,Grvl,Pave,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Flat,Gable,Gambrel,Hip,Mansard,Shed,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,AsbShng,AsphShn,Brk Cmn,BrkFace,CBlock,CmentBd,HdBoard,ImStucc,MetalSd,Other,Plywood,Stone,Stucco,VinylSd,Wd Sdng,Wd Shng,BrkCmn,BrkFace,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,Floor,GasA,GasW,Grav,OthW,Wall,FuseA,FuseF,FuseP,Mix,SBrkr,Gar2,Othr,Shed,TenC,SalePrice
294,60,0,16659,2,1,1,2,1,7,3,1,4,7,7,1977,1994,34,3,3,3,3,1,5,795,1,0,0,795,2,2,1468,795,0,2263,1,0,2,1,3,1,4,9,8,1,3,5,1977,3,2,539,3,3,3,0,250,0,0,0,0,0,0,0,3,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,235000
295,20,80,9600,1,1,1,1,1,3,3,1,1,6,5,1953,1953,238,3,3,3,3,1,6,1285,1,0,131,1416,3,2,1644,0,0,1644,1,0,1,0,3,1,3,7,8,2,4,5,1953,3,2,418,3,3,3,110,0,0,0,0,0,0,0,0,10,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,167000
296,80,37,7937,2,1,1,3,1,3,3,1,8,6,6,1984,1984,0,3,3,3,3,3,6,819,1,0,184,1003,3,2,1003,0,0,1003,1,0,1,0,3,1,3,6,8,0,0,1,1984,1,2,588,3,3,3,120,0,0,0,0,0,0,4,0,3,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,142500
297,50,75,13710,1,1,1,1,1,3,3,1,2,5,5,1950,1950,0,3,3,3,3,1,4,420,1,0,490,910,3,2,910,648,0,1558,0,0,1,1,4,1,3,6,8,0,0,5,1950,1,1,282,3,3,3,289,0,0,0,0,0,0,3,0,6,2007,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,152000
298,60,66,7399,2,1,1,1,1,3,3,1,4,7,5,1997,1998,1600,4,3,4,3,1,4,649,1,0,326,975,5,2,975,975,0,1950,0,0,2,1,3,1,4,7,8,1,3,1,1997,2,2,576,3,3,3,0,10,0,0,198,0,0,0,0,6,2007,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,239000
299,60,90,11700,1,1,1,1,1,3,3,1,4,6,6,1968,1968,365,4,3,3,3,1,5,384,3,175,143,702,4,2,1041,702,0,1743,0,1,1,2,3,1,3,7,8,1,4,5,1968,1,2,539,3,3,3,224,0,0,0,0,0,0,0,0,6,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,175000
300,20,80,14000,1,1,1,1,1,3,3,1,1,6,8,1950,2004,0,3,4,3,3,1,1,0,1,0,1092,1092,5,2,1152,0,0,1152,0,1,1,0,3,1,4,6,8,1,4,5,1950,1,1,300,3,3,3,0,36,0,0,0,0,0,4,0,8,2009,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,158500
301,190,90,15750,1,1,1,2,1,3,3,2,1,5,5,1953,1953,56,3,3,3,3,2,4,841,1,0,324,1165,3,2,1336,0,0,1336,1,0,1,0,2,1,3,5,8,2,4,5,1953,1,1,375,3,3,3,0,0,0,0,0,0,0,0,0,6,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,157000
302,60,66,16226,4,1,1,1,1,3,3,1,4,8,5,1998,1999,0,4,3,4,3,1,6,281,1,0,747,1028,5,2,1210,1242,0,2452,0,0,2,1,4,1,4,9,8,1,3,3,1998,3,2,683,3,3,3,208,50,0,0,0,0,0,0,0,5,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,267000
303,20,118,13704,2,1,1,2,1,3,3,1,1,7,5,2001,2002,150,4,3,4,3,1,1,0,1,0,1541,1541,5,2,1541,0,0,1541,0,0,2,0,3,1,4,6,8,1,3,5,2001,2,3,843,3,3,3,468,81,0,0,0,0,0,0,0,1,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,205000
304,20,70,9800,1,1,1,2,1,3,3,1,1,5,7,1972,1972,0,3,3,3,3,1,5,894,1,0,0,894,3,2,894,0,0,894,1,0,1,0,3,1,3,5,8,0,0,5,1975,1,2,552,3,3,3,256,0,0,0,0,0,0,2,0,7,2006,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,149900
305,75,87,18386,1,1,1,1,1,3,3,1,5,7,9,1880,2002,0,3,3,3,3,1,1,0,1,0,1470,1470,5,2,1675,1818,0,3493,0,0,3,0,3,1,4,10,8,1,5,5,2003,1,3,870,3,3,3,302,0,0,0,0,0,0,0,0,5,2008,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,295000
306,20,80,10386,1,1,1,1,1,3,3,1,1,8,5,2004,2005,246,4,3,4,3,1,6,1464,1,0,536,2000,5,2,2000,0,0,2000,1,0,2,0,3,1,4,8,8,0,0,5,2004,3,3,888,3,3,3,168,0,0,0,0,0,0,0,0,7,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,305900
307,60,116,13474,1,1,1,1,1,2,3,1,4,7,5,1990,1991,246,4,3,4,3,1,5,700,1,0,0,700,4,2,1122,1121,0,2243,1,0,2,1,4,1,4,8,8,1,3,5,1990,2,3,746,3,3,3,127,44,224,0,0,0,0,0,0,6,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,225000
308,50,0,7920,2,1,1,1,1,1,3,1,2,6,7,1920,1950,0,3,2,3,3,1,1,0,1,0,319,319,3,2,1035,371,0,1406,0,0,1,0,3,1,2,6,8,0,0,0,0,0,0,0,0,0,1,0,144,0,0,0,0,0,3,0,3,2008,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,89500
309,30,0,12342,2,1,1,1,1,3,3,1,1,4,5,1940,1950,0,3,3,3,3,1,4,262,1,0,599,861,5,2,861,0,0,861,0,0,1,0,1,1,3,4,8,0,0,1,1961,1,2,539,3,3,3,158,0,0,0,0,0,0,0,0,3,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82500
310,20,90,12378,2,1,1,1,1,3,3,1,1,9,5,2003,2004,0,4,3,5,3,4,6,1274,1,0,622,1896,5,2,1944,0,0,1944,1,0,2,0,3,1,5,8,8,3,5,5,2003,3,3,708,3,3,3,208,175,0,0,0,0,0,0,0,11,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,360000
311,60,0,7685,2,1,1,1,1,3,3,1,4,6,5,1993,1994,112,3,3,4,3,1,5,518,1,0,179,697,4,2,697,804,0,1501,0,0,2,1,3,1,4,6,8,1,3,5,1993,3,2,420,3,3,3,190,63,0,0,0,0,0,0,0,5,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165600
312,20,50,8000,1,1,1,1,1,3,3,1,1,6,6,1948,2002,0,3,4,3,3,1,5,680,1,0,292,972,5,2,972,0,0,972,1,0,1,0,2,1,3,5,8,1,4,1,1948,1,1,240,3,3,3,0,0,0,0,0,0,0,0,0,5,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,132000
313,190,65,7800,1,1,1,1,1,1,3,2,2,5,7,1939,1950,0,3,3,4,3,2,3,507,1,0,286,793,3,2,793,325,0,1118,1,0,1,0,3,1,3,5,8,1,4,1,1939,1,2,410,3,3,3,0,0,0,0,271,0,0,3,0,5,2006,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,119900
314,20,150,215245,4,4,1,1,3,3,3,1,1,7,5,1965,1965,0,3,3,4,3,4,5,1236,3,820,80,2136,3,2,2036,0,0,2036,2,0,2,0,3,1,3,8,8,2,4,5,1965,2,2,513,3,3,3,0,0,0,0,0,0,0,0,0,6,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,375000
315,70,60,9600,1,1,1,1,1,3,3,1,4,7,7,1925,1990,0,3,3,3,4,1,2,16,1,0,712,728,5,2,832,809,0,1641,0,1,1,1,3,1,5,6,8,1,4,1,1925,1,2,546,2,3,3,0,0,234,0,0,0,0,0,0,8,2006,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,178000
316,60,71,7795,2,1,1,1,1,3,3,1,4,7,5,2004,2005,0,4,3,4,3,1,6,425,1,0,291,716,5,2,716,716,0,1432,1,0,2,1,3,1,4,6,8,1,4,5,2004,3,2,432,3,3,3,100,51,0,0,0,0,0,0,0,7,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,188500
317,60,94,13005,2,1,1,2,1,3,3,1,4,7,7,1980,1980,278,4,3,4,3,1,6,692,1,0,153,845,3,2,1153,1200,0,2353,1,0,2,1,4,1,5,10,8,1,3,5,1983,2,2,484,3,3,3,288,195,0,0,0,0,0,4,0,8,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,260000
318,60,75,9000,1,1,1,1,1,3,3,1,4,8,5,2006,2006,0,4,3,4,3,3,1,0,1,0,1088,1088,5,2,1088,871,0,1959,0,0,2,1,3,1,4,8,8,1,4,5,2006,2,3,1025,3,3,3,208,46,0,0,0,0,0,0,0,12,2007,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,270000
319,60,90,9900,1,4,1,1,2,3,3,1,4,7,5,1993,1993,256,4,3,4,3,4,6,987,1,0,360,1347,5,2,1372,1274,0,2646,1,0,2,1,4,1,4,9,8,1,3,5,1993,2,3,656,3,3,3,340,60,144,0,0,0,0,0,0,4,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,260000
320,80,0,14115,1,1,1,1,1,3,3,1,8,7,5,1980,1980,225,3,3,4,3,3,6,1036,1,0,336,1372,3,2,1472,0,0,1472,1,0,2,0,3,1,3,6,8,2,3,5,1980,1,2,588,3,3,3,233,48,0,0,0,0,0,0,0,6,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,187500
321,60,111,16259,1,1,1,2,1,3,3,1,4,9,5,2006,2006,370,3,3,5,4,3,1,0,1,0,1249,1249,5,2,1249,1347,0,2596,0,0,3,1,4,1,4,9,8,0,0,5,2006,2,3,840,3,3,3,240,154,0,0,0,0,0,0,0,9,2006,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,342643
322,60,99,12099,2,1,1,1,1,3,3,1,4,8,5,2004,2004,388,4,3,5,3,3,6,970,1,0,166,1136,5,2,1136,1332,0,2468,1,0,2,1,4,1,4,10,8,1,4,3,2004,3,3,872,3,3,3,184,154,0,0,0,0,0,0,0,6,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,354000
323,60,86,10380,2,1,1,1,1,3,3,1,4,7,5,1986,1987,172,4,3,3,3,4,2,28,5,1474,0,1502,5,2,1553,1177,0,2730,1,0,2,1,4,1,4,8,8,1,3,5,1987,3,2,576,3,3,3,201,96,0,0,0,0,0,3,0,8,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,301000
324,20,49,5820,1,1,1,1,1,3,3,1,1,3,8,1955,2005,0,3,4,3,3,1,5,256,1,0,906,1162,5,2,1163,0,0,1163,1,0,1,0,3,1,3,6,8,0,0,5,1955,1,1,220,2,3,3,142,98,0,0,0,0,0,0,0,7,2006,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126175
325,80,96,11275,1,1,1,2,1,6,3,1,8,7,7,1967,2007,300,4,4,4,3,1,1,0,1,0,710,710,5,2,1898,1080,0,2978,0,0,2,1,5,1,4,11,8,1,4,3,1961,3,2,564,3,3,3,240,0,0,0,0,0,0,0,0,6,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,242000
326,45,50,5000,1,1,1,1,1,9,3,1,3,5,6,1941,1950,0,3,3,3,3,3,4,116,1,0,604,720,1,1,803,0,0,803,0,0,1,0,2,1,3,5,8,0,0,1,1941,1,2,360,3,3,3,0,0,244,0,0,0,0,0,0,12,2007,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,87000
327,120,32,10846,2,1,1,3,1,3,3,4,1,8,5,1993,1993,0,4,3,4,3,4,6,1619,1,0,100,1719,5,2,1719,0,0,1719,2,0,1,1,1,1,4,6,8,2,4,5,1993,3,2,473,3,3,3,122,30,0,0,0,0,0,0,0,5,2008,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,324000
328,20,80,11600,1,1,1,1,1,3,3,1,1,6,5,1960,1960,175,3,3,3,3,1,3,565,1,0,818,1383,3,2,1383,0,0,1383,0,0,1,1,3,1,3,7,8,0,0,5,1960,2,1,292,3,3,3,0,45,0,0,0,0,0,0,0,4,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,145250
329,75,0,11888,2,2,1,1,1,6,3,1,6,6,6,1916,1994,0,3,3,3,3,1,1,0,1,0,844,844,4,1,1445,689,0,2134,0,0,2,0,5,1,4,10,8,0,0,1,1930,1,2,441,3,3,3,0,60,268,0,0,0,0,0,0,7,2009,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,214500
