Id,MSSubClass,A,LotFrontage,LotArea,Grvl,Grvl,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Flat,ClyTile,Exterior1st,Exterior2nd,BrkCmn,MasVnrArea,ExterQual,ExterCond,BrkTil,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Floor,HeatingQC,CentralAir,SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,None,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TenC
441,20,0,105,15431,0,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,0,0,VinylSd,VinylSd,0,200,Ex,TA,0,Ex,TA,Gd,GLQ,1767,ALQ,539,788,3094,0,Ex,Y,1,2402,0,0,2402,1,0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,2008,Fin,3,672,TA,TA,Y,0,72,0,0,170,0,NA,NA,0,0,4,2009,WD,Normal,555000,0
442,90,0,92,12108,0,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,0,0,VinylSd,VinylSd,0,270,TA,TA,0,TA,TA,No,ALQ,133,Unf,0,1307,1440,0,TA,N,0,1440,0,0,1440,0,0,2,0,4,2,Fa,8,Typ,0,NA,NA,NA,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,0,0,9,2008,WD,Normal,118000,0
443,50,0,52,6240,0,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,0,0,MetalSd,MetalSd,0,0,TA,TA,0,TA,TA,No,Unf,0,Unf,0,1078,1078,0,TA,Y,1,1128,445,0,1573,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1930,Unf,2,360,TA,TA,P,0,0,0,0,0,0,NA,NA,0,0,6,2008,WD,Normal,162900,0
444,120,0,53,3922,0,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,0,0,WdShing,Wd Shng,0,72,Gd,TA,0,Ex,TA,Av,Unf,0,Unf,0,1258,1258,0,Ex,Y,1,1258,0,0,1258,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007,Fin,3,648,TA,TA,Y,144,16,0,0,0,0,NA,NA,0,0,6,2007,New,Partial,172500,0
445,60,0,70,8750,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,0,0,VinylSd,VinylSd,0,0,Gd,Gd,0,Gd,TA,No,GLQ,642,Unf,0,273,915,0,Ex,Y,1,933,975,0,1908,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994,Unf,2,493,TA,TA,Y,144,133,0,0,0,0,NA,NA,0,0,7,2008,WD,Normal,210000,0
446,20,0,73,9855,0,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,0,0,Wd Sdng,Wd Sdng,0,0,TA,TA,0,TA,TA,No,Unf,0,Unf,0,1436,1436,0,Fa,Y,1,1689,0,0,1689,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,0,0,11,2009,COD,Normal,127500,0
447,20,0,137,16492,0,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,0,0,BrkFace,Plywood,0,0,Gd,TA,0,TA,TA,No,ALQ,247,Rec,713,557,1517,0,Ex,Y,1,1888,0,0,1888,0,0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,1966,Fin,2,578,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,6,2010,WD,Normal,190000,0
448,60,0,NA,11214,0,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,930,930,0,Gd,Y,1,956,930,0,1886,0,0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998,Fin,2,431,TA,TA,Y,89,0,0,0,0,0,NA,NA,0,0,7,2006,WD,Normal,199900,0
449,50,0,50,8600,0,0,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,0,0,MetalSd,MetalSd,0,0,TA,TA,1,TA,TA,No,Unf,0,Unf,0,780,780,0,TA,Y,1,780,596,0,1376,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937,Unf,1,198,TA,TA,N,0,0,0,0,0,0,NA,NA,0,0,6,2006,WD,Normal,119500,0
450,50,0,50,6000,0,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,0,0,MetalSd,MetalSd,0,0,TA,Gd,0,TA,TA,No,ALQ,331,Unf,0,318,649,0,Ex,Y,1,679,504,0,1183,0,0,1,1,2,1,TA,6,Typ,0,NA,Detchd,1981,Unf,1,308,TA,TA,Y,0,176,0,0,0,0,NA,NA,0,0,6,2007,WD,Normal,120000,0
451,30,0,70,5684,0,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,0,0,Wd Sdng,Wd Sdng,0,0,TA,TA,1,TA,TA,No,Unf,0,Unf,0,813,813,0,Ex,Y,0,813,0,0,813,0,0,1,0,2,1,Gd,5,Typ,0,NA,Detchd,1932,Unf,1,270,Fa,Fa,N,0,113,0,0,0,0,NA,NA,0,0,6,2006,WD,Normal,110000,0
452,20,0,62,70761,0,0,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,0,0,Plywood,Plywood,0,0,TA,TA,0,Gd,TA,Gd,ALQ,655,Unf,0,878,1533,0,TA,Y,1,1533,0,0,1533,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1975,Unf,2,576,TA,TA,Y,200,54,0,0,0,0,NA,NA,0,0,12,2006,WD,Normal,280000,0
453,60,0,NA,9303,0,0,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,0,0,VinylSd,VinylSd,0,42,Gd,TA,0,Ex,TA,No,ALQ,742,Unf,0,130,872,0,Ex,Y,1,888,868,0,1756,1,0,2,1,3,1,TA,7,Typ,0,NA,Attchd,1996,Fin,2,422,TA,TA,Y,144,122,0,0,0,0,NA,NA,0,0,7,2007,WD,Normal,204000,0
454,60,0,75,9000,0,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,768,768,0,Ex,Y,1,786,804,0,1590,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2008,RFn,2,676,TA,TA,Y,0,30,0,0,0,0,NA,NA,0,0,6,2009,WD,Normal,210000,0
455,90,0,63,9297,0,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,0,0,Plywood,Plywood,0,0,TA,TA,0,TA,TA,No,ALQ,1606,Unf,0,122,1728,0,TA,Y,1,1728,0,0,1728,2,0,2,0,4,2,TA,8,Typ,0,NA,Detchd,1976,Unf,2,560,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,7,2006,WD,Family,188000,0
456,20,0,80,9600,0,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,0,0,HdBoard,HdBoard,0,320,TA,TA,0,TA,TA,No,ALQ,916,Unf,0,326,1242,0,Fa,Y,1,1242,0,0,1242,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,9,2007,WD,Normal,175500,0
457,70,0,34,4571,0,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,0,0,AsbShng,AsbShng,0,0,TA,TA,1,TA,TA,No,Unf,0,Unf,0,624,624,0,Fa,N,1,624,720,0,1344,0,0,1,0,4,1,TA,7,Typ,0,NA,Detchd,1916,Unf,3,513,Fa,Fa,Y,0,0,96,0,0,0,NA,NA,0,0,5,2008,COD,Abnorml,98000,0
458,20,0,NA,53227,0,0,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,1,0,Plywood,Plywood,0,0,TA,TA,0,Gd,TA,Gd,BLQ,1116,Unf,0,248,1364,0,Ex,Y,1,1663,0,0,1663,1,0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954,Fin,2,529,TA,TA,Y,224,137,0,0,0,0,NA,NA,0,0,3,2008,WD,Normal,256000,0
459,70,0,NA,5100,0,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,0,0,Stucco,Wd Shng,0,0,TA,Gd,0,TA,TA,No,Unf,0,Unf,0,588,588,0,Fa,Y,1,833,833,0,1666,0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925,Unf,1,228,TA,TA,Y,192,63,0,0,0,0,NA,MnPrv,0,0,6,2008,WD,Normal,161000,0
460,50,0,NA,7015,0,0,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,0,0,MetalSd,MetalSd,1,161,TA,TA,0,TA,TA,No,LwQ,185,Unf,0,524,709,0,TA,Y,1,979,224,0,1203,1,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950,Unf,1,352,TA,TA,Y,0,0,248,0,0,0,NA,NA,0,0,7,2009,WD,Normal,110000,0
461,60,0,75,8004,0,0,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,0,0,VinylSd,VinylSd,0,110,Gd,TA,0,Gd,TA,No,GLQ,544,Unf,0,288,832,0,Ex,Y,1,832,1103,0,1935,1,0,2,1,3,1,TA,8,Typ,0,NA,BuiltIn,2009,Fin,2,552,TA,TA,Y,0,150,0,0,0,0,NA,NA,0,0,12,2009,New,Partial,263435,0
462,70,0,60,7200,0,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,0,0,Wd Sdng,Wd Sdng,0,0,Gd,Gd,0,Gd,Gd,No,ALQ,350,BLQ,210,0,560,0,Ex,Y,1,575,560,0,1135,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,1971,RFn,2,576,TA,TA,Y,256,0,0,0,0,0,NA,MnPrv,0,0,4,2009,WD,Normal,155000,0
463,20,0,60,8281,0,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,0,0,MetalSd,MetalSd,0,0,TA,TA,0,TA,TA,No,Rec,553,BLQ,311,0,864,0,Gd,Y,1,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,1,Po,Detchd,1965,Unf,1,360,TA,TA,Y,0,0,236,0,0,0,NA,GdWo,0,0,12,2009,WD,Normal,62383,0
464,70,0,74,11988,0,0,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,0,0,Stucco,Stucco,0,0,TA,TA,0,TA,TA,No,LwQ,326,Unf,0,389,715,0,Fa,Y,0,849,811,0,1660,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,8,2008,WD,Normal,188700,0
465,20,0,60,8430,0,0,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,0,0,HdBoard,HdBoard,0,136,TA,TA,0,Gd,TA,No,Rec,616,Unf,0,424,1040,0,TA,Y,1,1040,0,0,1040,0,0,2,0,3,1,TA,5,Typ,0,NA,NA,NA,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,0,0,8,2009,WD,Normal,124000,0
466,120,0,NA,3072,0,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,0,0,VinylSd,VinylSd,0,18,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,1375,1375,0,Ex,Y,1,1414,0,0,1414,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004,Fin,2,398,TA,TA,Y,144,20,0,0,0,0,NA,NA,0,0,5,2006,WD,Normal,178740,0
467,20,0,85,10628,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,1,0,Plywood,Plywood,0,0,TA,Gd,0,TA,Gd,Gd,GLQ,778,Unf,0,499,1277,0,TA,Y,1,1277,0,0,1277,1,0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970,Unf,2,526,TA,TA,Y,0,0,0,0,176,0,NA,GdWo,0,0,4,2007,WD,Normal,167000,0
468,70,0,79,9480,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,0,0,MetalSd,MetalSd,0,224,TA,TA,0,TA,TA,No,LwQ,386,Unf,0,342,728,0,Ex,Y,1,888,756,0,1644,0,0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942,Unf,1,312,TA,TA,Y,168,0,0,0,0,0,NA,NA,0,0,6,2007,WD,Normal,146500,0
469,20,0,98,11428,0,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,0,0,VinylSd,VinylSd,0,248,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,1626,1626,0,Ex,Y,1,1634,0,0,1634,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,866,TA,TA,Y,0,44,0,0,0,0,NA,NA,0,0,5,2007,WD,Normal,250000,0
470,60,0,76,9291,0,0,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,0,0,HdBoard,HdBoard,0,120,Gd,TA,0,Gd,TA,No,GLQ,426,Unf,0,406,832,0,Ex,Y,1,832,878,0,1710,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1993,RFn,2,506,TA,TA,Y,144,70,0,0,0,0,NA,NA,0,0,6,2008,WD,Normal,187000,0
471,120,0,NA,6820,0,0,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,0,0,HdBoard,HdBoard,0,0,Gd,TA,0,Gd,TA,Av,GLQ,368,BLQ,1120,0,1488,0,TA,Y,1,1502,0,0,1502,1,0,1,1,1,1,Gd,4,Typ,0,NA,Attchd,1985,RFn,2,528,TA,TA,Y,0,54,0,0,140,0,NA,NA,0,0,6,2010,WD,Normal,212000,0
472,60,0,92,11952,0,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,0,0,WdShing,Plywood,0,0,TA,TA,0,Gd,TA,No,Unf,0,Unf,0,808,808,0,TA,Y,1,1161,808,0,1969,0,0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,1977,RFn,2,534,TA,TA,Y,0,0,0,0,276,0,NA,NA,0,0,11,2007,WD,Normal,190000,0
473,180,0,35,3675,0,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,0,0,VinylSd,VinylSd,0,80,TA,TA,0,Gd,TA,Gd,GLQ,459,Unf,0,88,547,0,Ex,Y,1,1072,0,0,1072,1,0,1,0,2,1,TA,5,Typ,0,NA,Basment,2005,RFn,2,525,TA,TA,Y,0,28,0,0,0,0,NA,NA,0,0,6,2008,WD,Normal,148000,0
474,20,0,110,14977,0,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,0,0,VinylSd,VinylSd,0,304,Gd,TA,0,Ex,TA,Gd,GLQ,1350,Unf,0,626,1976,0,Ex,Y,1,1976,0,0,1976,1,0,2,0,2,1,Gd,7,Typ,1,Ex,Attchd,2006,RFn,3,908,TA,TA,Y,250,63,0,0,0,0,NA,NA,0,0,7,2007,New,Partial,440000,0
475,120,0,41,5330,0,0,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,0,0,CemntBd,CmentBd,0,0,Gd,TA,0,Gd,TA,Av,GLQ,1196,Unf,0,298,1494,0,Ex,Y,1,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,0,NA,Attchd,2000,RFn,2,499,TA,TA,Y,96,48,0,0,0,0,NA,NA,0,0,8,2007,WD,Normal,251000,0
476,20,0,80,8480,0,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,0,0,HdBoard,HdBoard,0,0,TA,TA,0,TA,TA,No,GLQ,630,Unf,0,340,970,0,TA,Y,1,970,0,0,970,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1996,Unf,2,624,TA,TA,Y,0,24,0,0,192,0,NA,NA,0,0,7,2007,WD,Normal,132500,0
477,20,0,75,13125,0,0,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,0,0,VinylSd,VinylSd,0,215,TA,TA,0,Gd,TA,Gd,GLQ,994,Unf,0,484,1478,0,Ex,Y,1,1493,0,0,1493,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1997,Fin,2,508,TA,TA,Y,140,39,0,0,0,0,NA,NA,0,0,4,2008,WD,Normal,208900,0
478,60,0,105,13693,0,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,0,0,VinylSd,VinylSd,0,772,Ex,TA,0,Gd,TA,Av,Unf,0,Unf,0,2153,2153,0,Ex,Y,1,2069,574,0,2643,0,0,2,1,3,1,Ex,9,Typ,1,Gd,BuiltIn,2006,Fin,3,694,TA,TA,Y,414,84,0,0,0,0,NA,NA,0,0,3,2007,WD,Normal,380000,0
479,20,0,79,10637,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,0,0,VinylSd,VinylSd,0,336,Gd,TA,0,Ex,TA,Gd,GLQ,1288,Unf,0,417,1705,0,Ex,Y,1,1718,0,0,1718,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,826,TA,TA,Y,208,44,0,0,0,0,NA,NA,0,0,9,2009,WD,Normal,297000,0
480,30,0,50,5925,0,0,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,0,0,Stucco,Stucco,1,435,TA,TA,1,Fa,TA,No,Rec,168,Unf,0,739,907,0,TA,Y,1,1131,0,0,1131,0,0,1,0,2,1,TA,7,Typ,0,NA,Detchd,1995,Unf,2,672,TA,TA,Y,0,72,0,0,0,0,NA,MnPrv,0,0,3,2007,WD,Alloca,89471,0
481,20,0,98,16033,0,0,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,0,0,VinylSd,VinylSd,0,378,Gd,TA,0,Ex,TA,Gd,GLQ,1261,Unf,0,572,1833,0,Ex,Y,1,1850,0,0,1850,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004,Fin,3,772,TA,TA,Y,519,112,0,0,0,0,NA,NA,0,0,3,2006,WD,Normal,326000,0
482,20,0,72,11846,0,0,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,0,0,VinylSd,VinylSd,0,562,Gd,TA,0,Ex,TA,Gd,GLQ,1567,Unf,0,225,1792,0,Ex,Y,1,1792,0,0,1792,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2003,Fin,3,874,TA,TA,Y,206,49,0,0,0,0,NA,NA,0,0,8,2006,WD,Normal,374000,0
483,70,0,50,2500,0,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,0,0,Stucco,Stucco,0,0,Gd,TA,0,TA,TA,No,ALQ,299,Unf,0,611,910,0,Ex,Y,1,916,910,0,1826,1,0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,1915,Unf,1,164,Fa,Fa,Y,0,0,0,0,0,0,NA,NA,0,0,6,2009,WD,Normal,155000,0
484,120,0,32,4500,0,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,0,0,VinylSd,VinylSd,0,116,TA,TA,0,Ex,TA,No,GLQ,897,Unf,0,319,1216,0,Ex,Y,1,1216,0,0,1216,1,0,2,0,2,1,TA,5,Typ,0,NA,Attchd,1998,Unf,2,402,TA,TA,Y,0,125,0,0,0,0,NA,NA,0,0,5,2006,WD,Normal,164000,0
485,20,0,NA,7758,0,0,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,0,0,HdBoard,Plywood,0,0,TA,Gd,0,TA,TA,No,ALQ,588,Unf,0,411,999,0,Gd,Y,1,999,0,0,999,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,1963,Unf,1,264,TA,TA,Y,0,132,0,0,0,0,NA,NA,0,0,3,2007,WD,Normal,132500,0
486,20,0,80,9600,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,0,0,MetalSd,MetalSd,0,0,Gd,TA,0,TA,TA,No,ALQ,607,Unf,0,506,1113,0,Gd,Y,1,1113,0,0,1113,0,0,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,1950,Unf,1,264,TA,TA,Y,0,80,120,0,0,0,NA,NA,0,0,7,2009,WD,Normal,147000,0
487,20,0,79,10289,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,0,0,MetalSd,MetalSd,0,168,TA,TA,0,TA,TA,No,ALQ,836,Unf,0,237,1073,0,TA,Y,1,1073,0,0,1073,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1965,RFn,2,515,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,6,2007,WD,Normal,156000,0
488,20,0,70,12243,0,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,0,0,Plywood,Plywood,0,0,TA,TA,0,Gd,TA,Av,ALQ,998,Unf,0,486,1484,0,Gd,Y,1,1484,0,0,1484,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1971,Unf,2,487,TA,TA,Y,224,0,0,0,180,0,NA,NA,0,0,2,2007,WD,Normal,175000,0
489,190,0,60,10800,0,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,0,0,Wd Sdng,Wd Sdng,0,0,TA,Fa,0,TA,Fa,No,BLQ,664,Unf,0,290,954,0,TA,N,0,1766,648,0,2414,0,0,2,0,3,2,TA,10,Mod,1,Gd,Attchd,1970,Unf,2,520,TA,Fa,N,142,0,0,0,0,0,NA,NA,0,0,5,2006,ConLD,Normal,160000,0
490,180,0,21,1526,0,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,0,0,CemntBd,CmentBd,0,0,TA,Gd,0,Gd,TA,Av,GLQ,515,Unf,0,115,630,0,TA,Y,1,630,0,0,630,1,0,1,0,1,1,Gd,3,Typ,0,NA,Attchd,1970,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,5,2009,WD,Normal,86000,0
491,160,0,NA,2665,0,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,0,0,CemntBd,CmentBd,0,0,TA,TA,0,Gd,TA,Mn,Unf,0,Unf,0,264,264,0,TA,Y,1,616,688,0,1304,0,0,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,1976,Fin,1,336,TA,TA,Y,141,24,0,0,0,0,NA,NA,0,0,6,2008,WD,Normal,115000,0
492,50,0,79,9490,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,0,0,Wd Sdng,Wd Sdng,0,0,TA,TA,0,TA,TA,No,BLQ,403,Rec,165,238,806,0,TA,Y,0,958,620,0,1578,1,0,1,0,3,1,Fa,5,Typ,2,TA,Attchd,1941,Unf,1,240,TA,TA,Y,0,0,32,0,0,0,NA,MnPrv,0,0,8,2006,WD,Normal,133000,0
493,60,0,105,15578,0,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,728,728,0,Gd,Y,1,728,728,0,1456,0,0,2,1,3,1,TA,8,Typ,0,NA,Attchd,2006,RFn,2,429,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,5,2006,New,Partial,172785,0
494,20,0,70,7931,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,0,0,BrkFace,Wd Sdng,0,0,TA,TA,0,TA,TA,No,BLQ,374,LwQ,532,363,1269,0,TA,Y,0,1269,0,0,1269,0,0,1,1,3,1,TA,6,Typ,1,Fa,Detchd,1964,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,6,2008,WD,Normal,155000,0
495,30,0,50,5784,0,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,0,0,MetalSd,MetalSd,0,0,TA,TA,1,Fa,TA,No,Unf,0,Unf,0,190,190,0,Gd,Y,0,886,0,0,886,0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1938,Unf,1,273,TA,TA,Y,144,20,80,0,0,0,NA,NA,0,0,12,2009,WD,Normal,91300,0
496,30,0,60,7879,0,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,0,0,Wd Sdng,Wd Sdng,0,0,TA,TA,0,TA,TA,No,Rec,495,Unf,0,225,720,0,TA,N,0,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,NA,NA,NA,NA,0,0,NA,NA,N,0,523,115,0,0,0,NA,GdWo,0,0,11,2009,WD,Abnorml,34900,0
